epi_date_v3,cases,7-day average,cumulative cases,asof,cumulative_sum
7/9/2022,192,182.5714264,2719,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2719
7/10/2022,221,195.2857208,2940,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2940
7/11/2022,347,221.5714264,3287,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,3287
7/12/2022,237,229.1428528,3524,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,3524
7/13/2022,276,243.0,3800,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,3800
7/14/2022,303,260.1428528,4103,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,4103
7/15/2022,352,275.4285583,4455,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,4455
7/16/2022,256,284.5714417,4711,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,4711
7/17/2022,250,288.7142944,4961,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,4961
7/18/2022,412,298.0,5373,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,5373
7/19/2022,327,310.8571472,5700,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,5700
7/20/2022,369,324.1428528,6069,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,6069
7/21/2022,333,328.4285583,6402,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,6402
7/22/2022,353,328.5714417,6755,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,6755
7/23/2022,308,336.0,7063,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,7063
7/24/2022,325,346.7142944,7388,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,7388
7/25/2022,520,362.1428528,7908,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,7908
7/26/2022,406,373.4285583,8314,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,8314
7/27/2022,464,387.0,8778,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,8778
7/28/2022,438,402.0,9216,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,9216
7/29/2022,458,417.0,9674,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,9674
7/30/2022,372,426.1428528,10046,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,10046
7/31/2022,358,430.8571472,10404,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,10404
8/1/2022,645,448.7142944,11049,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,11049
8/2/2022,476,458.7142944,11525,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,11525
8/3/2022,447,456.2857056,11972,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,11972
8/4/2022,446,457.4285583,12418,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,12418
8/5/2022,489,461.8571472,12907,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,12907
8/6/2022,387,464.0,13294,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,13294
8/7/2022,350,462.8571472,13644,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,13644
8/8/2022,507,443.1428528,14151,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,14151
8/9/2022,416,434.5714417,14567,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,14567
8/10/2022,471,438.0,15038,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,15038
8/11/2022,409,432.7142944,15447,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,15447
8/12/2022,404,420.5714417,15851,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,15851
8/13/2022,354,415.8571472,16205,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,16205
8/14/2022,310,410.1428528,16515,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,16515
8/15/2022,475,405.5714417,16990,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,16990
8/16/2022,327,392.8571472,17317,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,17317
8/17/2022,344,374.7142944,17661,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,17661
8/18/2022,403,373.8571472,18064,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,18064
8/19/2022,399,373.1428528,18463,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,18463
8/20/2022,342,371.4285583,18805,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,18805
8/21/2022,276,366.5714417,19081,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,19081
8/22/2022,352,349.0,19433,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,19433
8/23/2022,360,353.7142944,19793,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,19793
8/24/2022,306,348.2857056,20099,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,20099
8/25/2022,317,336.0,20416,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,20416
8/26/2022,320,324.7142944,20736,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,20736
8/27/2022,235,309.4285583,20971,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,20971
8/28/2022,238,304.0,21209,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,21209
8/29/2022,312,298.2857056,21521,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,21521
8/30/2022,268,285.1428528,21789,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,21789
8/31/2022,226,273.7142944,22015,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,22015
9/1/2022,340,277.0,22355,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,22355
9/2/2022,280,271.2857056,22635,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,22635
9/3/2022,194,265.4285583,22829,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,22829
9/4/2022,163,254.7142792,22992,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,22992
9/5/2022,236,243.8571472,23228,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,23228
9/6/2022,278,245.2857208,23506,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,23506
9/7/2022,229,245.7142792,23735,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,23735
9/8/2022,240,231.4285736,23975,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,23975
9/9/2022,215,222.1428528,24190,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,24190
9/10/2022,171,218.8571472,24361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,24361
9/11/2022,107,210.8571472,24468,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,24468
9/12/2022,244,212.0,24712,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,24712
9/13/2022,192,199.7142792,24904,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,24904
9/14/2022,179,192.5714264,25083,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,25083
9/15/2022,183,184.4285736,25266,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,25266
9/16/2022,175,178.7142792,25441,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,25441
9/17/2022,135,173.5714264,25576,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,25576
9/18/2022,119,175.2857208,25695,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,25695
9/19/2022,136,159.8571472,25831,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,25831
9/20/2022,168,156.4285736,25999,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,25999
9/21/2022,137,150.4285736,26136,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26136
9/22/2022,148,145.4285736,26284,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26284
9/23/2022,116,137.0,26400,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26400
9/24/2022,86,130.0,26486,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26486
9/25/2022,85,125.1428604,26571,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26571
9/26/2022,144,126.2857132,26715,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26715
9/27/2022,108,117.7142868,26823,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26823
9/28/2022,100,112.4285736,26923,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,26923
9/29/2022,112,107.2857132,27035,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27035
9/30/2022,104,105.5714264,27139,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27139
10/1/2022,85,105.4285736,27224,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27224
10/2/2022,62,102.1428604,27286,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27286
10/3/2022,90,94.42857361,27376,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27376
10/4/2022,86,91.2857132,27462,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27462
10/5/2022,87,89.42857361,27549,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27549
10/6/2022,108,88.85713959,27657,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27657
10/7/2022,87,86.42857361,27744,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27744
10/8/2022,55,82.14286041,27799,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27799
10/9/2022,72,83.57142639,27871,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27871
10/10/2022,81,82.2857132,27952,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,27952
10/11/2022,67,79.57142639,28019,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28019
10/12/2022,69,77.0,28088,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28088
10/13/2022,68,71.2857132,28156,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28156
10/14/2022,68,68.57142639,28224,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28224
10/15/2022,47,67.42857361,28271,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28271
10/16/2022,45,63.57143021,28316,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28316
10/17/2022,61,60.7142868,28377,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28377
10/18/2022,55,59.0,28432,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28432
10/19/2022,44,55.42856979,28476,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28476
10/20/2022,62,54.57143021,28538,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28538
10/21/2022,55,52.7142868,28593,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28593
10/22/2022,36,51.1428566,28629,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28629
10/23/2022,27,48.57143021,28656,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28656
10/24/2022,52,47.2857132,28708,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28708
10/25/2022,44,45.7142868,28752,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28752
10/26/2022,50,46.57143021,28802,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28802
10/27/2022,49,44.7142868,28851,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28851
10/28/2022,40,42.57143021,28891,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28891
10/29/2022,28,41.42856979,28919,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28919
10/30/2022,27,41.42856979,28946,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28946
10/31/2022,44,40.2857132,28990,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,28990
11/1/2022,38,39.42856979,29028,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29028
11/2/2022,39,37.8571434,29067,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29067
11/3/2022,38,36.2857132,29105,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29105
11/4/2022,32,35.1428566,29137,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29137
11/5/2022,31,35.57143021,29168,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29168
11/6/2022,29,35.8571434,29197,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29197
11/7/2022,42,35.57143021,29239,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29239
11/8/2022,26,33.8571434,29265,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29265
11/9/2022,32,32.8571434,29297,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29297
11/10/2022,28,31.4285717,29325,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29325
11/11/2022,32,31.4285717,29357,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29357
11/12/2022,16,29.2857151,29373,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29373
11/13/2022,22,28.2857151,29395,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29395
11/14/2022,37,27.5714283,29432,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29432
11/15/2022,18,26.4285717,29450,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29450
11/16/2022,22,25.0,29472,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29472
11/17/2022,13,22.8571434,29485,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29485
11/18/2022,31,22.7142849,29516,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29516
11/19/2022,19,23.1428566,29535,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29535
11/20/2022,19,22.7142849,29554,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29554
11/21/2022,24,20.8571434,29578,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29578
11/22/2022,18,20.8571434,29596,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29596
11/23/2022,18,20.2857151,29614,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29614
11/24/2022,17,20.8571434,29631,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29631
11/25/2022,13,18.2857151,29644,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29644
11/26/2022,15,17.7142849,29659,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29659
11/27/2022,9,16.2857151,29668,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29668
11/28/2022,21,15.85714245,29689,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29689
11/29/2022,16,15.5714283,29705,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29705
11/30/2022,14,15.0,29719,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29719
12/1/2022,21,15.5714283,29740,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29740
12/2/2022,16,16.0,29756,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29756
12/3/2022,8,15.0,29764,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29764
12/4/2022,11,15.28571415,29775,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29775
12/5/2022,23,15.5714283,29798,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29798
12/6/2022,10,14.71428585,29808,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29808
12/7/2022,13,14.5714283,29821,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29821
12/8/2022,16,13.85714245,29837,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29837
12/9/2022,12,13.28571415,29849,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29849
12/10/2022,12,13.85714245,29861,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29861
12/11/2022,7,13.28571415,29868,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29868
12/12/2022,14,12.0,29882,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29882
12/13/2022,11,12.14285755,29893,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29893
12/14/2022,13,12.14285755,29906,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29906
12/15/2022,17,12.28571415,29923,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29923
12/16/2022,17,13.0,29940,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29940
12/17/2022,8,12.4285717,29948,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29948
12/18/2022,8,12.5714283,29956,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29956
12/19/2022,16,12.85714245,29972,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29972
12/20/2022,12,13.0,29984,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29984
12/21/2022,2,11.4285717,29986,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29986
12/22/2022,9,10.28571415,29995,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,29995
12/23/2022,10,9.285714149,30005,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30005
12/24/2022,5,8.857142448,30010,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30010
12/25/2022,8,8.857142448,30018,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30018
12/26/2022,7,7.571428776,30025,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30025
12/27/2022,3,6.285714149,30028,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30028
12/28/2022,6,6.857142925,30034,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30034
12/29/2022,3,6.0,30037,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30037
12/30/2022,5,5.285714149,30042,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30042
12/31/2022,5,5.285714149,30047,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30047
1/1/2023,11,5.714285851,30058,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30058
1/2/2023,2,5.0,30060,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30060
1/3/2023,9,5.857142925,30069,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30069
1/4/2023,3,5.428571224,30072,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30072
1/5/2023,9,6.285714149,30081,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30081
1/6/2023,6,6.428571224,30087,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30087
1/7/2023,5,6.428571224,30092,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30092
1/8/2023,8,6.0,30100,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30100
1/9/2023,7,6.714285851,30107,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30107
1/10/2023,10,6.857142925,30117,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30117
1/11/2023,6,7.285714149,30123,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30123
1/12/2023,8,7.142857075,30131,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30131
1/13/2023,7,7.285714149,30138,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30138
1/14/2023,7,7.571428776,30145,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30145
1/15/2023,5,7.142857075,30150,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30150
1/16/2023,4,6.714285851,30154,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30154
1/17/2023,2,5.571428776,30156,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30156
1/18/2023,4,5.285714149,30160,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30160
1/19/2023,3,4.571428776,30163,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30163
1/20/2023,14,5.571428776,30177,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30177
1/21/2023,5,5.285714149,30182,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30182
1/22/2023,4,5.142857075,30186,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30186
1/23/2023,3,5.0,30189,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30189
1/24/2023,5,5.428571224,30194,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30194
1/25/2023,7,5.857142925,30201,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30201
1/26/2023,5,6.142857075,30206,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30206
1/27/2023,4,4.714285851,30210,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30210
1/28/2023,4,4.571428776,30214,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30214
1/29/2023,2,4.285714149,30216,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30216
1/30/2023,3,4.285714149,30219,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,30219
