epi_date_v3,cases,7-day average,cumulative cases,asof,cumulative_sum
6/14/2022,26,18.71428571,269,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,269
6/15/2022,33,21.71428571,302,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,302
6/16/2022,26,24.57142857,328,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,328
6/17/2022,33,25.85714286,361,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,361
6/18/2022,25,27.85714286,386,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,386
6/19/2022,36,29.14285714,422,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,422
6/20/2022,43,31.71428571,465,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,465
6/21/2022,43,34.14285714,508,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,508
6/22/2022,62,38.28571429,570,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,570
6/23/2022,56,42.57142857,626,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,626
6/24/2022,50,45.0,676,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,676
6/25/2022,55,49.28571429,731,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,731
6/26/2022,64,53.28571429,795,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,795
6/27/2022,97,61.0,892,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,892
6/28/2022,90,67.71428571,982,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,982
6/29/2022,79,70.14285714,1061,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,1061
6/30/2022,114,78.42857143,1175,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,1175
7/1/2022,136,90.71428571,1311,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,1311
7/2/2022,126,100.8571429,1437,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,1437
7/3/2022,132,110.5714286,1569,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,1569
7/4/2022,163,120.0,1732,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,1732
7/5/2022,184,133.4285714,1916,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,1916
7/6/2022,177,147.4285714,2093,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,2093
7/7/2022,185,157.5714286,2278,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,2278
7/8/2022,245,173.1428571,2523,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,2523
7/9/2022,192,182.5714286,2715,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,2715
7/10/2022,222,195.4285714,2937,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,2937
7/11/2022,346,221.5714286,3283,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,3283
7/12/2022,237,229.1428571,3520,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,3520
7/13/2022,274,243.0,3794,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,3794
7/14/2022,302,259.7142857,4096,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,4096
7/15/2022,350,274.7142857,4446,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,4446
7/16/2022,260,284.4285714,4706,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,4706
7/17/2022,252,288.7142857,4958,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,4958
7/18/2022,410,297.8571429,5368,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,5368
7/19/2022,328,310.8571429,5696,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,5696
7/20/2022,370,324.5714286,6066,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,6066
7/21/2022,336,329.4285714,6402,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,6402
7/22/2022,353,329.8571429,6755,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,6755
7/23/2022,307,336.5714286,7062,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,7062
7/24/2022,323,346.7142857,7385,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,7385
7/25/2022,512,361.2857143,7897,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,7897
7/26/2022,403,372.0,8300,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,8300
7/27/2022,464,385.4285714,8764,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,8764
7/28/2022,436,399.7142857,9200,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,9200
7/29/2022,460,415.0,9660,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,9660
7/30/2022,371,424.1428571,10031,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,10031
7/31/2022,358,429.1428571,10389,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,10389
8/1/2022,631,446.1428571,11020,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,11020
8/2/2022,467,455.2857143,11487,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,11487
8/3/2022,453,453.7142857,11940,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,11940
8/4/2022,431,453.0,12371,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,12371
8/5/2022,491,457.4285714,12862,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,12862
8/6/2022,388,459.8571429,13250,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,13250
8/7/2022,353,459.1428571,13603,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,13603
8/8/2022,501,440.5714286,14104,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,14104
8/9/2022,411,432.5714286,14515,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,14515
8/10/2022,461,433.7142857,14976,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,14976
8/11/2022,404,429.8571429,15380,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,15380
8/12/2022,416,419.1428571,15796,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,15796
8/13/2022,360,415.1428571,16156,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,16156
8/14/2022,317,410.0,16473,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,16473
8/15/2022,474,406.1428571,16947,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,16947
8/16/2022,324,393.7142857,17271,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,17271
8/17/2022,334,375.5714286,17605,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,17605
8/18/2022,404,375.5714286,18009,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,18009
8/19/2022,393,372.2857143,18402,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,18402
8/20/2022,340,369.4285714,18742,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,18742
8/21/2022,276,363.5714286,19018,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,19018
8/22/2022,349,345.7142857,19367,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,19367
8/23/2022,356,350.2857143,19723,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,19723
8/24/2022,306,346.2857143,20029,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,20029
8/25/2022,316,333.7142857,20345,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,20345
8/26/2022,318,323.0,20663,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,20663
8/27/2022,240,308.7142857,20903,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,20903
8/28/2022,238,303.2857143,21141,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,21141
8/29/2022,304,296.8571429,21445,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,21445
8/30/2022,271,284.7142857,21716,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,21716
8/31/2022,228,273.5714286,21944,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,21944
9/1/2022,340,277.0,22284,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,22284
9/2/2022,289,272.8571429,22573,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,22573
9/3/2022,196,266.5714286,22769,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,22769
9/4/2022,166,256.2857143,22935,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,22935
9/5/2022,241,247.2857143,23176,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,23176
9/6/2022,270,247.1428571,23446,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,23446
9/7/2022,235,248.1428571,23681,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,23681
9/8/2022,239,233.7142857,23920,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,23920
9/9/2022,207,222.0,24127,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,24127
9/10/2022,173,218.7142857,24300,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,24300
9/11/2022,109,210.5714286,24409,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,24409
9/12/2022,243,210.8571429,24652,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,24652
9/13/2022,187,199.0,24839,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,24839
9/14/2022,183,191.5714286,25022,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,25022
9/15/2022,184,183.7142857,25206,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,25206
9/16/2022,175,179.1428571,25381,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,25381
9/17/2022,136,173.8571429,25517,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,25517
9/18/2022,120,175.4285714,25637,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,25637
9/19/2022,132,159.5714286,25769,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,25769
9/20/2022,165,156.4285714,25934,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,25934
9/21/2022,138,150.0,26072,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26072
9/22/2022,150,145.1428571,26222,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26222
9/23/2022,119,137.1428571,26341,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26341
9/24/2022,81,129.2857143,26422,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26422
9/25/2022,86,124.4285714,26508,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26508
9/26/2022,141,125.7142857,26649,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26649
9/27/2022,110,117.8571429,26759,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26759
9/28/2022,101,112.5714286,26860,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26860
9/29/2022,111,107.0,26971,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,26971
9/30/2022,108,105.4285714,27079,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27079
10/1/2022,85,106.0,27164,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27164
10/2/2022,65,103.0,27229,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27229
10/3/2022,90,95.71428571,27319,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27319
10/4/2022,81,91.57142857,27400,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27400
10/5/2022,92,90.28571429,27492,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27492
10/6/2022,107,89.71428571,27599,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27599
10/7/2022,89,87.0,27688,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27688
10/8/2022,55,82.71428571,27743,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27743
10/9/2022,71,83.57142857,27814,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27814
10/10/2022,84,82.71428571,27898,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27898
10/11/2022,69,81.0,27967,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,27967
10/12/2022,68,77.57142857,28035,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28035
10/13/2022,69,72.14285714,28104,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28104
10/14/2022,66,68.85714286,28170,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28170
10/15/2022,48,67.85714286,28218,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28218
10/16/2022,45,64.14285714,28263,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28263
10/17/2022,60,60.71428571,28323,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28323
10/18/2022,52,58.28571429,28375,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28375
10/19/2022,46,55.14285714,28421,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28421
10/20/2022,63,54.28571429,28484,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28484
10/21/2022,56,52.85714286,28540,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28540
10/22/2022,36,51.14285714,28576,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28576
10/23/2022,26,48.42857143,28602,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28602
10/24/2022,51,47.14285714,28653,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28653
10/25/2022,42,45.71428571,28695,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28695
10/26/2022,53,46.71428571,28748,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28748
10/27/2022,53,45.28571429,28801,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28801
10/28/2022,41,43.14285714,28842,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28842
10/29/2022,27,41.85714286,28869,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28869
10/30/2022,25,41.71428571,28894,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28894
10/31/2022,45,40.85714286,28939,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28939
11/1/2022,38,40.28571429,28977,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,28977
11/2/2022,39,38.28571429,29016,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29016
11/3/2022,40,36.42857143,29056,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29056
11/4/2022,34,35.42857143,29090,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29090
11/5/2022,31,36.0,29121,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29121
11/6/2022,29,36.57142857,29150,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29150
11/7/2022,40,35.85714286,29190,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29190
11/8/2022,28,34.42857143,29218,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29218
11/9/2022,33,33.57142857,29251,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29251
11/10/2022,27,31.71428571,29278,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29278
11/11/2022,29,31.0,29307,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29307
11/12/2022,17,29.0,29324,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29324
11/13/2022,23,28.14285714,29347,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29347
11/14/2022,38,27.85714286,29385,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29385
11/15/2022,19,26.57142857,29404,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29404
11/16/2022,23,25.14285714,29427,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29427
11/17/2022,13,23.14285714,29440,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29440
11/18/2022,29,23.14285714,29469,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29469
11/19/2022,18,23.28571429,29487,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29487
11/20/2022,17,22.42857143,29504,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29504
11/21/2022,24,20.42857143,29528,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29528
11/22/2022,18,20.28571429,29546,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29546
11/23/2022,20,19.85714286,29566,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29566
11/24/2022,18,20.57142857,29584,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29584
11/25/2022,13,18.28571429,29597,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29597
11/26/2022,15,17.85714286,29612,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29612
11/27/2022,9,16.71428571,29621,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29621
11/28/2022,23,16.57142857,29644,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29644
11/29/2022,17,16.42857143,29661,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29661
11/30/2022,14,15.57142857,29675,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29675
12/1/2022,22,16.14285714,29697,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29697
12/2/2022,15,16.42857143,29712,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29712
12/3/2022,9,15.57142857,29721,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29721
12/4/2022,8,15.42857143,29729,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29729
12/5/2022,23,15.42857143,29752,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29752
12/6/2022,10,14.42857143,29762,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29762
12/7/2022,13,14.28571429,29775,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29775
12/8/2022,18,13.71428571,29793,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29793
12/9/2022,9,12.85714286,29802,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29802
12/10/2022,11,13.14285714,29813,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29813
12/11/2022,7,13.0,29820,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29820
12/12/2022,15,11.85714286,29835,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29835
12/13/2022,9,11.71428571,29844,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29844
12/14/2022,15,12.0,29859,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29859
12/15/2022,16,11.71428571,29875,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29875
12/16/2022,15,12.57142857,29890,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29890
12/17/2022,6,11.85714286,29896,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29896
12/18/2022,9,12.14285714,29905,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29905
12/19/2022,13,11.85714286,29918,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29918
12/20/2022,12,12.28571429,29930,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29930
12/21/2022,2,10.42857143,29932,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29932
12/22/2022,9,9.428571429,29941,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29941
12/23/2022,9,8.571428571,29950,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29950
12/24/2022,4,8.285714286,29954,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29954
12/25/2022,7,8.0,29961,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29961
12/26/2022,8,7.285714286,29969,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29969
12/27/2022,4,6.142857143,29973,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29973
12/28/2022,4,6.428571429,29977,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29977
12/29/2022,3,5.571428571,29980,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29980
12/30/2022,8,5.428571429,29988,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29988
12/31/2022,6,5.714285714,29994,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,29994
1/1/2023,11,6.285714286,30005,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30005
1/2/2023,2,5.428571429,30007,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30007
1/3/2023,9,6.142857143,30016,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30016
1/4/2023,2,5.857142857,30018,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30018
1/5/2023,10,6.857142857,30028,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30028
1/6/2023,5,6.428571429,30033,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30033
1/7/2023,5,6.285714286,30038,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30038
1/8/2023,5,5.428571429,30043,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30043
1/9/2023,6,6.0,30049,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30049
1/10/2023,8,5.857142857,30057,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30057
1/11/2023,8,6.714285714,30065,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30065
1/12/2023,9,6.571428571,30074,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30074
1/13/2023,8,7.0,30082,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30082
1/14/2023,5,7.0,30087,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30087
1/15/2023,6,7.142857143,30093,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30093
1/16/2023,5,7.0,30098,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30098
1/17/2023,2,6.142857143,30100,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30100
1/18/2023,4,5.571428571,30104,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30104
1/19/2023,3,4.714285714,30107,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30107
1/20/2023,12,5.285714286,30119,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30119
1/21/2023,6,5.428571429,30125,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30125
1/22/2023,4,5.142857143,30129,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30129
1/23/2023,3,4.857142857,30132,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30132
1/24/2023,5,5.285714286,30137,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30137
1/25/2023,10,6.142857143,30147,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30147
1/26/2023,4,6.285714286,30151,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30151
1/27/2023,2,4.857142857,30153,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30153
1/28/2023,6,4.857142857,30159,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30159
1/29/2023,3,4.714285714,30162,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30162
1/30/2023,3,4.714285714,30165,Data as Reported to CDC as of 01 Mar 2023 2:00 PM EDT,30165
