epi_date_v2,cases,7-day average,cumulative cases,asof,cumulative_sum
7/15/2022,265,195.0,3204,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,3204
7/16/2022,148,199.1428571,3352,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,3352
7/17/2022,133,203.8571429,3485,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,3485
7/18/2022,337,215.0,3822,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,3822
7/19/2022,299,233.7142857,4121,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,4121
7/20/2022,315,246.0,4436,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,4436
7/21/2022,265,251.7142857,4701,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,4701
7/22/2022,341,262.5714286,5042,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,5042
7/23/2022,173,266.1428571,5215,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,5215
7/24/2022,178,272.5714286,5393,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,5393
7/25/2022,584,307.8571429,5977,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,5977
7/26/2022,299,307.8571429,6276,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,6276
7/27/2022,444,326.2857143,6720,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,6720
7/28/2022,367,340.8571429,7087,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,7087
7/29/2022,406,350.1428571,7493,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,7493
7/30/2022,233,358.7142857,7726,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,7726
7/31/2022,192,360.7142857,7918,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,7918
8/1/2022,629,367.1428571,8547,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,8547
8/2/2022,430,385.8571429,8977,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,8977
8/3/2022,489,392.2857143,9466,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,9466
8/4/2022,479,408.2857143,9945,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,9945
8/5/2022,454,415.1428571,10399,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,10399
8/6/2022,226,414.1428571,10625,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,10625
8/7/2022,193,414.2857143,10818,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,10818
8/8/2022,600,410.1428571,11418,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,11418
8/9/2022,467,415.4285714,11885,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,11885
8/10/2022,646,437.8571429,12531,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,12531
8/11/2022,428,430.5714286,12959,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,12959
8/12/2022,410,424.2857143,13369,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,13369
8/13/2022,186,418.5714286,13555,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,13555
8/14/2022,173,415.7142857,13728,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,13728
8/15/2022,678,426.8571429,14406,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,14406
8/16/2022,395,416.5714286,14801,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,14801
8/17/2022,378,378.2857143,15179,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,15179
8/18/2022,407,375.2857143,15586,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,15586
8/19/2022,398,373.5714286,15984,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,15984
8/20/2022,184,373.2857143,16168,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,16168
8/21/2022,144,369.1428571,16312,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,16312
8/22/2022,736,377.4285714,17048,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,17048
8/23/2022,600,406.7142857,17648,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,17648
8/24/2022,326,399.2857143,17974,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,17974
8/25/2022,425,401.8571429,18399,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,18399
8/26/2022,335,392.8571429,18734,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,18734
8/27/2022,115,383.0,18849,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,18849
8/28/2022,112,378.4285714,18961,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,18961
8/29/2022,484,342.4285714,19445,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,19445
8/30/2022,398,313.5714286,19843,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,19843
8/31/2022,261,304.2857143,20104,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,20104
9/1/2022,468,310.4285714,20572,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,20572
9/2/2022,363,314.4285714,20935,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,20935
9/3/2022,105,313.0,21040,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,21040
9/4/2022,75,307.7142857,21115,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,21115
9/5/2022,106,253.7142857,21221,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,21221
9/6/2022,584,280.2857143,21805,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,21805
9/7/2022,193,270.5714286,21998,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,21998
9/8/2022,266,241.7142857,22264,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,22264
9/9/2022,234,223.2857143,22498,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,22498
9/10/2022,73,218.7142857,22571,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,22571
9/11/2022,59,216.4285714,22630,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,22630
9/12/2022,275,240.5714286,22905,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,22905
9/13/2022,223,189.0,23128,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,23128
9/14/2022,198,189.7142857,23326,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,23326
9/15/2022,180,177.4285714,23506,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,23506
9/16/2022,167,167.8571429,23673,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,23673
9/17/2022,40,163.1428571,23713,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,23713
9/18/2022,38,160.1428571,23751,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,23751
9/19/2022,306,164.5714286,24057,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,24057
9/20/2022,222,164.4285714,24279,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,24279
9/21/2022,207,165.7142857,24486,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,24486
9/22/2022,386,195.1428571,24872,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,24872
9/23/2022,148,192.4285714,25020,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,25020
9/24/2022,18,189.2857143,25038,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,25038
9/25/2022,14,185.8571429,25052,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,25052
9/26/2022,167,166.0,25219,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,25219
9/27/2022,169,158.4285714,25388,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,25388
9/28/2022,107,144.1428571,25495,Data as Reported to CDC as of 28 Sep 2022 2:00 PM EDT,25495
